epoch,train_loss,valid_loss,valid_mse,valid_rmse,valid_mae,valid_r2_score,time
16,0.00013039821025633865,0.01000287791005111,0.010002877563238144,0.10001438856124878,0.0503457747399807,0.21237021684646606,00:09
17,0.00011894562274502584,0.010177161740380952,0.010177163407206535,0.10088192671537399,0.050235968083143234,0.19864702224731445,00:06
18,0.0001086214831607656,0.01016041355241772,0.010160413570702076,0.10079887509346008,0.049673713743686676,0.19996577501296997,00:08
19,9.995650234378234e-05,0.01042572224419505,0.010425722226500511,0.10210642963647842,0.05012184754014015,0.17907536029815674,00:07
20,9.211002570596311e-05,0.010438067464605022,0.010438067838549614,0.10216686129570007,0.0499676838517189,0.17810332775115967,00:07
21,8.665354174881814e-05,0.01003774953386767,0.010037749074399471,0.10018856823444366,0.049319420009851456,0.2096245288848877,00:04
22,8.292676581392421e-05,0.010003618381686268,0.010003617964684963,0.10001809149980545,0.04944417253136635,0.2123119831085205,00:07
23,8.069457151276028e-05,0.010345612393669722,0.010345612652599812,0.1017133817076683,0.049929503351449966,0.1853833794593811,00:07
24,7.857012457563892e-05,0.010220912380109791,0.010220912285149097,0.10109852254390717,0.04929226264357567,0.19520217180252075,00:07
25,7.736006433744256e-05,0.010417999837729204,0.0104179996997118,0.10206860303878784,0.04968538135290146,0.17968356609344482,00:04
26,7.678995249555946e-05,0.009980009657586202,0.009980009868741035,0.09989999979734421,0.04880530387163162,0.21417087316513062,00:07
27,7.578154601693135e-05,0.010493613708766674,0.01049361377954483,0.10243833810091019,0.05011596530675888,0.17372959852218628,00:07
28,7.6115178959034e-05,0.010177340516566928,0.010177339427173138,0.10088279843330383,0.049174997955560684,0.19863301515579224,00:07
29,7.501953145473942e-05,0.009665081514596486,0.009665081277489662,0.09831114858388901,0.04860830307006836,0.23896849155426025,00:04
30,7.311496883314391e-05,0.010316451340253177,0.010316449217498302,0.10156992077827454,0.04992851987481117,0.18767952919006348,00:07
31,7.405494796068996e-05,0.010201080302938469,0.010201080702245235,0.10100039839744568,0.04934946447610855,0.1967637538909912,00:07
32,7.158471167787094e-05,0.009610806634865507,0.009610805660486221,0.09803471714258194,0.047924309968948364,0.24324214458465576,00:07
33,7.171929059761654e-05,0.009700187480170338,0.009700188413262367,0.09848953038454056,0.048059847205877304,0.23620420694351196,00:04
34,7.023005421796563e-05,0.00992923601282179,0.009929236955940723,0.09964555501937866,0.04863056167960167,0.21816891431808472,00:07
35,6.960124986652026e-05,0.009526366897592672,0.009526367299258709,0.09760311245918274,0.047761429101228714,0.24989086389541626,00:07
36,6.730384346559154e-05,0.009291921860813868,0.00929192267358303,0.0963946208357811,0.047691766172647476,0.26835113763809204,00:07
37,6.728649973587888e-05,0.009526373541302285,0.009526373818516731,0.09760314226150513,0.048052605241537094,0.24989038705825806,00:04
38,6.61434819420259e-05,0.00945515901397647,0.009455157443881035,0.09723763167858124,0.047603540122509,0.2554978132247925,00:07
39,6.579243238038225e-05,0.009297216293402607,0.00929721537977457,0.09642206877470016,0.04719772934913635,0.2679343819618225,00:07
40,6.526011391449921e-05,0.009633952715187001,0.009633952751755714,0.09815270453691483,0.04885808750987053,0.24141967296600342,00:07
41,6.425645337358373e-05,0.009684970365286327,0.00968497060239315,0.09841225296258926,0.048358649015426636,0.23740237951278687,00:04
42,6.105625785530764e-05,0.008948326110839844,0.008948327042162418,0.09459559619426727,0.04654977098107338,0.2954059839248657,00:07
43,6.0436670017713785e-05,0.009195775303227604,0.009195775724947453,0.09589461237192154,0.0468764454126358,0.2759217619895935,00:07
44,5.907324553123179e-05,0.008753583882714163,0.008753583766520023,0.093560591340065,0.04648459330201149,0.31074005365371704,00:07
45,5.877593197082253e-05,0.008834989256614216,0.008834988810122013,0.0939946174621582,0.0460248626768589,0.3043302297592163,00:04
46,5.397769175690696e-05,0.008426016384170659,0.008426016196608543,0.09179333597421646,0.04579459875822067,0.3365328907966614,00:07
47,5.449026112874176e-05,0.009308844597147868,0.009308842942118645,0.09648234397172928,0.04854307696223259,0.26701873540878296,00:07
48,5.3692064865643334e-05,0.008624408424768816,0.008624407462775707,0.09286768734455109,0.04524343088269234,0.32091134786605835,00:07
49,5.003560331849877e-05,0.008027109939739476,0.008027111180126667,0.08959414809942245,0.04437399283051491,0.36794281005859375,00:04
50,4.934552696745448e-05,0.008523244658476797,0.00852324441075325,0.09232141822576523,0.04546363279223442,0.32887697219848633,00:07
51,4.636696917001957e-05,0.008453931440047783,0.008453931659460068,0.09194526821374893,0.045200079679489136,0.3343347907066345,00:07
52,4.695766428954203e-05,0.007957932011397146,0.007957931607961655,0.0892072394490242,0.04341386258602142,0.3733900785446167,00:07
53,4.566612942098877e-05,0.008062356027188824,0.00806235708296299,0.08979062736034393,0.04441084712743759,0.3651675581932068,00:04
54,4.542960192798943e-05,0.00786255914399411,0.007862559519708157,0.08867107331752777,0.04278990626335144,0.38089966773986816,00:07
55,4.332223145787676e-05,0.007813072566974005,0.007813072763383389,0.08839158713817596,0.04269689321517944,0.38479626178741455,00:07
56,4.4757792577816906e-05,0.007303353273996905,0.007303353399038315,0.08545965701341629,0.04127906262874603,0.42493176460266113,00:07
57,4.2829532663137454e-05,0.008191243993699965,0.0081912437453866,0.09050548821687698,0.044855549931526184,0.3550189137458801,00:04
58,4.034917279304745e-05,0.007231551684330656,0.007231551222503185,0.08503852784633636,0.04059857502579689,0.43058544397354126,00:07
59,3.893078532655381e-05,0.007222701659151238,0.007222701795399189,0.08498647809028625,0.04063328728079796,0.4312821626663208,00:07
60,3.890799915632427e-05,0.007481371473103403,0.007481371983885765,0.08649492263793945,0.04157984256744385,0.41091442108154297,00:07
61,3.4618542092604156e-05,0.007332133220071049,0.007332132663577795,0.08562787622213364,0.04054713621735573,0.42266565561294556,00:04
62,3.4137068331430915e-05,0.007282641811262134,0.007282642647624016,0.08533839881420135,0.04207893833518028,0.42656248807907104,00:07
63,3.830060011780468e-05,0.007076688021176068,0.007076687645167112,0.08412305265665054,0.03923998773097992,0.44277942180633545,00:07
64,3.0084246070735215e-05,0.006663249971898317,0.0066632493399083614,0.08162873238325119,0.037803906947374344,0.47533363103866577,00:07
65,2.937857129642379e-05,0.005799530275718104,0.005799531005322933,0.07615464925765991,0.035641200840473175,0.5433431267738342,00:04
66,2.8230574722350943e-05,0.006548947363884257,0.006548947189003229,0.08092556148767471,0.03710739314556122,0.484333872795105,00:07
67,2.8705451954058404e-05,0.0062137716098855465,0.006213771179318428,0.07882747799158096,0.036344416439533234,0.5107256770133972,00:07
68,2.653760114887141e-05,0.006272796741990517,0.006272796541452408,0.07920099049806595,0.03640684857964516,0.5060780048370361,00:07
69,2.480260456463001e-05,0.006323040701906616,0.006323040928691626,0.07951755076646805,0.03593907877802849,0.5021218061447144,00:04
70,2.8635338013337002e-05,0.006346570305464916,0.006346569862216711,0.07966536283493042,0.03691892325878143,0.5002690553665161,00:07
71,2.19233409358664e-05,0.005452394636467033,0.005452394485473633,0.07384033501148224,0.033269792795181274,0.5706767439842224,00:07
72,2.5259311981903507e-05,0.006158614928696713,0.006158614996820688,0.07847684621810913,0.03543783351778984,0.5150687098503113,00:07
73,2.158335645510993e-05,0.0055282470770770045,0.005528246983885765,0.07435218244791031,0.03463287651538849,0.5647040605545044,00:04
74,2.2381076909606625e-05,0.005290882431909659,0.005290882661938667,0.07273845374584198,0.03255648538470268,0.5833942890167236,00:07
75,2.546143750063858e-05,0.0059374844899579195,0.005937484558671713,0.07705507427453995,0.03482556715607643,0.5324805974960327,00:07
76,2.2964037608454053e-05,0.005900312934667721,0.00590031361207366,0.07681349664926529,0.03475460410118103,0.535407543182373,00:07
77,1.9861257321051767e-05,0.005750878994188556,0.005750877782702446,0.07583454251289368,0.03432206064462662,0.5471740365028381,00:04
78,2.1739676790878694e-05,0.005592329884119016,0.005592329427599907,0.0747818797826767,0.03445185720920563,0.5596582889556885,00:07
79,2.3879238243795643e-05,0.004656463729346229,0.004656463861465454,0.0682382881641388,0.036067891865968704,0.6333485841751099,00:07
80,2.2451935946351172e-05,0.006093849027511664,0.006093848962336779,0.07806310802698135,0.03494284301996231,0.5201684236526489,00:07
81,2.032631872254128e-05,0.005518779186903486,0.005518778692930937,0.07428847998380661,0.033247776329517365,0.5654496550559998,00:04
82,2.3694679173693187e-05,0.005387054356387176,0.005387054290622473,0.07339655607938766,0.03326884284615517,0.5758216381072998,00:07
83,2.1243653410079596e-05,0.005448143870261291,0.005448144394904375,0.07381154596805573,0.03327708691358566,0.5710114240646362,00:07
84,2.0829193747205386e-05,0.005427709631409503,0.005427708849310875,0.07367298752069473,0.033165935426950455,0.5726204514503479,00:07
85,1.884249846208034e-05,0.005549035244459137,0.005549035035073757,0.07449184358119965,0.033375710248947144,0.5630671977996826,00:04
86,1.9649963881684088e-05,0.005211973884877258,0.005211972631514072,0.07219399511814117,0.032417573034763336,0.5896075963973999,00:07
87,2.116237517731575e-05,0.00584755765251754,0.005847557447850704,0.07646932452917099,0.03544197604060173,0.5395615100860596,00:07
88,2.041967641963687e-05,0.005869074816036405,0.005869074258953333,0.07660987973213196,0.0346398688852787,0.5378671884536743,00:07
89,1.9602036794825782e-05,0.005679515889356829,0.005679516587406397,0.07536257058382034,0.034084778279066086,0.5527931451797485,00:04
90,1.748635688428109e-05,0.005741930521312132,0.005741930566728115,0.07577552646398544,0.03412856534123421,0.547878623008728,00:07
91,2.5907990959879273e-05,0.006362761629767778,0.006362761836498976,0.07976692169904709,0.036752961575984955,0.4989941120147705,00:07
92,1.7032777655474333e-05,0.006079503446534285,0.006079502869397402,0.07797116786241531,0.03529702499508858,0.5212979912757874,00:07
93,1.8846011346863376e-05,0.005628626885634574,0.005628626793622971,0.07502417266368866,0.033490683883428574,0.556800127029419,00:04
94,1.8298774762777805e-05,0.005765926996464213,0.0057659270241856575,0.07593370229005814,0.033926840871572495,0.5459891557693481,00:07
95,2.0505945580925312e-05,0.005723294915844928,0.005723294336348772,0.07565245777368546,0.0344393290579319,0.5493459701538086,00:07
96,1.4944941659359767e-05,0.005439185129833644,0.005439185071736574,0.07375083118677139,0.03297064080834389,0.5717169046401978,00:07
97,1.7915390463390618e-05,0.005759086995429824,0.005759086459875107,0.07588864117860794,0.03398481011390686,0.5465277433395386,00:04
98,1.7355108624747654e-05,0.005685760372420366,0.005685759708285332,0.07540397346019745,0.033459484577178955,0.5523014664649963,00:07
99,1.627566999603266e-05,0.005731214821678389,0.005731214769184589,0.07570478320121765,0.03368522226810455,0.5487223267555237,00:09
100,1.701662243490729e-05,0.006007327997208849,0.006007328629493713,0.07750695943832397,0.0349416509270668,0.5269811153411865,00:07
101,1.5928366161679266e-05,0.005991659714044688,0.005991659592837095,0.07740581035614014,0.035227805376052856,0.5282148122787476,00:09
102,1.4930347495949912e-05,0.006009585046556798,0.006009584292769432,0.07752151042222977,0.03486688807606697,0.5268033742904663,00:09
103,1.366281868989234e-05,0.005895893055853623,0.0058958930894732475,0.07678472250699997,0.03451714664697647,0.5357556343078613,00:05
104,2.0904015156007795e-05,0.005878006377651995,0.005878005176782608,0.0766681507229805,0.03436588868498802,0.5371639728546143,00:07
105,1.4344455006228806e-05,0.005726532818321339,0.005726533010601997,0.07567386329174042,0.033906351774930954,0.549091100692749,00:07
